SpaciiScores	PathogenScores
3.341457712410289	-2.2597903629986433
5.567665435625429	-1.1852886800552085
3.7861803367106006	-1.7059401097049545
1.9764708869849699	1.7459806856589921
2.618751920821069	-6.476326497283225
7.797905697627385	-3.8325728662465224
-1.297382869026876	-0.8326572418033038
5.591982504457036	-2.9057381761651584
2.178641639141347	0.029450122704872683
4.181623847026714	-5.289732301869606
4.924472154729898	-1.07773077876368
5.176446008160099	-4.614379688259248
5.915753705939437	-2.5071172849122263
7.054114968270028	-5.692506489018967
0.7332341296998948	-7.921216280773933
0.21327995054252824	-4.569476309711945
6.678514797271305	-0.06998386237694376
3.0917741475321634	-4.043246943918007
3.927480491507538	-3.518071639838837
4.44556092480434	-5.347186592990624
1.5063317801458993	0.8521662902425078
2.115853163569568	-5.071089784041106
4.6605924641990555	-2.7638686754038986
1.971378888692925	-1.4503517617733905
2.111463211468674	-3.8947541927279303
2.279001366866794	-6.176166398573031
5.276432043428969	-7.964327000814421
3.6923222685895496	-2.6520242343995903
0.9220709540266512	-4.504254758238545
7.637981038968263	-2.221181969492875
7.439578706198915	-1.2934549402154687
0.7784518039513557	-7.780772645992414
4.026991140897508	-1.8339096578258136
3.599668380085774	-4.344514531525192
-0.6824679953233215	0.46950797893470053
2.126290664702765	-2.518063175435657
7.215873011394621	-3.059836590952983
1.5473241802694133	-4.425502066080782
1.8378216369420954	0.23886375808015714
1.1992432639920878	-5.731047174258578
0.5720764681251183	4.294360727101804
2.361913344673013	-1.6828123567472915
1.9527381803256105	-7.2033756850963755
-0.007853349846044466	-4.732244342814681
7.943070540309321	-1.7059230520790152
-0.6534011930699251	-3.0944254540411578
1.853331081579455	-4.565141401001796
1.8340835694813222	-0.3716804290840514
0.14745966859439363	-2.536729080676878
4.886648006834065	-3.020842235369429
5.3433619403060675	-2.4096778516412485
2.056433158763525	0.14888311030634327
4.130499238404923	-5.047363393729171
-0.4955834910911392	-2.5274359913380806
2.7896966270364487	0.8703454848191257
3.489890961127088	0.4581499819996111
2.83886304106494	-6.584248257139677
-0.4827373545484477	-6.097889644574366
2.669694870548028	-2.6181052591578293
1.9664304270989987	-6.254882510099122
4.9342036423052775	-4.35562617434033
4.372592540785405	1.7860138676927306
6.5177927746087505	-1.8673029157820054
5.869630018026555	-1.8048191916427925
3.678824245478154	-3.7136263589208056
2.3967014557339326	-3.6349617279172435
0.49356348157718344	0.4022805627264745
1.8270156975926	-5.514772108953622
2.2737606369272214	-4.175990973162726
7.634803015687936	-3.7606282934407034
6.44715255304294	-1.406577303443214
8.255995331116424	-2.3152412091319263
-0.6609593660267024	-1.7928672000082884
1.9876560721267538	-1.5030617774785355
3.655839386464862	-3.2694846288499946
6.882394485875977	0.3135387224539272
5.64660604727888	-5.397679515161343
8.709986061928333	-6.197226290256111
5.3087803689540465	2.7014321544386917
1.8042105812010618	-0.01181013301734879
5.4532616901032895	-7.461965456340806
1.4663687318587222	-7.188755099736738
-2.177263863106731	-2.6093369108340596
-2.4191702040108396	-1.868899619863555
4.35135619071886	-0.10846422780767284
-1.0603578696752436	-2.8741415504308634
5.484339186779806	-5.05905379631335
6.523886714500605	1.0166796828520148
5.8048858769610945	-3.6433971053677965
-0.9831915363996302	0.7585609383595511
2.380962276656561	-0.9343881989556451
0.48852005982391233	-5.322057046971622
0.1292299323868633	-4.468685765257163
5.809847133944743	-1.171728248199912
0.38250375977403905	-6.259463564233926
-0.11450986472169689	-7.612103748776917
-0.701040261566618	-3.012434333676225
8.395124661087777	-0.20603813261593018
3.3643662770618903	-4.238839106506589
1.5680537587597883	-4.731404500447297
4.719478943957284	-2.072673605172838
2.7871756348845054	-5.201272490953556
6.4300515277647605	-8.424135785880509
4.079461422979904	-3.3517121842940014
1.7462159077748254	-6.645695621659343
4.061075161580163	-5.603521279515519
2.5819703591460836	-4.741081936103029
0.14294608647199425	0.6582280646938159
2.7629699038678552	-2.0819999638567595
2.0006698120114947	-6.99876705846097
1.1083265890905807	-6.4762340551704085
1.4679329390227451	-6.601540494618007
3.953693059040404	-3.4864186019927104
6.085534745922814	1.2257413801415282
-1.4714621829346584	-4.832863770320756
2.104435270734939	-1.3016479684882256
5.071731605640167	-0.7737178120761996
3.17102817431703	-1.7062497735406623
2.2965550676211706	0.08297393812972587
2.988367476950117	-0.12113511127586207
1.7792992950999178	-3.8515422024581767
0.24368558673597818	-2.6461770072444324
4.804941606601403	-2.314921350417052
5.884474193042507	-3.1386692094165767
-2.3283212337084365	-2.8412239026693555
2.0005293169960225	-6.004765403087589
6.804522231660172	-2.4984674665099362
1.905155831906029	-5.856436347257187
4.907563487835688	-5.964652502100819
7.382253229038156	-5.857101064005377
1.0592276588770062	-2.9606538778268146
6.850319300952293	-2.999787998285825
1.4108389406440551	-3.7087737524275326
2.9264397466628793	-0.7310357895801474
0.7148407053233257	-1.2605288433196336
2.142863054434116	1.9927696736078246
-1.7378659832601215	-5.398974803708029
1.0620623762059722	0.9207017273998872
4.3839385472263075	-5.488268905427304
1.9535431558458072	-3.3526439515682966
4.1499751143676065	-4.155543312821322
2.97507131372393	-3.414588264841825
1.7270065011604174	-3.3365530872551403
1.8312043816398784	-2.822428565488508
-0.2448462449602573	-1.9564886283690726
-0.6822089621172438	-4.017885733460105
1.140139962707309	-3.016657415168652
3.6706179621571664	-5.981475190189855
1.132646086203863	-3.2068605984332805
1.752480102654431	2.3441473609142633
2.268057305158095	-3.1121420103608273
4.495244467372373	-2.084280225114412
4.39079820280773	-2.7781009020187923
4.419302554045885	-6.474339436643078
6.2324565637705405	-6.448039750328832
1.6750413703561549	-6.544541286975033
0.1435893858146926	-0.8308566098754397
5.60986354964021	-1.830266012385806
2.865797569323547	-1.3326327955317936
0.8513404208388238	-0.5086553930665048
1.5234453969300432	-5.672392705601709
3.631257912838663	-6.714504970507818
2.662962554140904	-6.715345847732891
3.397363127305084	-1.397380189686345
5.753559160295538	-2.555972556711538
0.36789754728593493	-0.7275665624555074
3.903188949607255	-6.846742666012574
5.04405231549228	-5.92117650960202
0.09689940522207507	-5.551438902492293
3.1978338000837994	-6.437288535091284
1.1668403913282077	-2.0825939081126705
2.4384489138168703	-3.5722447588852617
-1.142411085706044	-5.297176036202586
4.469866196205686	1.332283534920606
2.9376111570840635	-2.9419725812984154
3.9503943385232674	-1.2044182780253436
-2.580378863583121	-1.8205091346973177
2.454640509296354	-1.3654859169367057
-2.715204009049785	-0.3749726170984502
-0.6369665656529264	-6.313468840551451
2.6138291691575546	-2.182568947975966
0.9421072660197467	-0.9545594121343299
0.5162614645526844	-2.2546162272505796
0.7870290793839843	0.25618193640531217
2.8192762620712983	-3.526201193004283
3.0898404383333116	-1.708389850850267
-0.5147296734074587	-5.852666751265986
5.416191605236776	-3.3022770592792483
1.946300686172492	-4.26750569897402
6.713005875180613	-0.8806896064357375
6.373399441771227	-4.487671757455388
3.097512568257571	-1.9031207753137949
0.357513316929726	-0.7716834282244633
2.1305112403748865	-5.916242882903987
6.618922249515208	-1.5468364610224796
2.6685037915691794	-2.52733971950056
12.375481007531135	-4.107161762165163
3.779519484128201	-2.5036147613650996
5.21843780289916	1.1250591813114568
4.876832823439372	-4.151794003589373
1.1634345261064425	-2.612688870250878
-0.24372688181657054	-7.769054371480962
5.61529404142874	-5.753590907763595
0.5013574031456756	-4.513606774412267
2.4584831261871045	-3.341615843396596
1.4860811666910365	0.2827178224989382
6.088242857901378	-1.8870714236649917
5.632868145096097	-0.9382387687459186
3.086256191900304	-3.397287297142583
4.222519702598021	-2.14073183589349
4.847971679457061	-7.143320641982996
2.575093361750419	-3.0018235272500533
5.348975048747604	-0.9099186165599917
2.6266880717648178	0.20517419061781084
-1.5149473958703652	-4.339940300360297
4.833735966386541	-3.376856392345502
7.568591731134319	-3.4523085450451276
5.034388613328645	-1.2305577131817245
-0.656907742063197	-2.725099370026925
1.0854992762315305	3.3338957179294653
-0.061604300865724326	-3.367308293449298
3.575272608844614	-3.376988172108838
1.1032789457353829	-2.0577121049215634
8.243483264561121	-2.866759265777887
2.550107890666311	-4.891119197531253
0.8839946222129242	-0.4283638624737591
1.7199321213789744	-4.482963999509963
4.046172527688583	1.5549414271057458
5.821043786651103	-5.423978262867877
8.012062537899169	-1.5881442079813723
4.413060937066035	-3.200371276057524
5.046056844709284	-0.6646063550778081
0.3383364744405526	-1.6435026425237709
3.6943152905448926	-5.415160595607148
2.07870634753192	-1.0214154006923195
3.044773353193108	-1.6813508867295468
3.309965963872486	-3.904754044679663
4.508458457328942	-1.3953342134282707
2.914171904853049	-1.1014402617608994
6.3479002401522	-1.1329836835776632
5.383661155957185	-5.408597831379183
2.2108936343936136	-9.161483871629883
0.560021953739323	-3.2568109544257027
0.9376277443798813	-4.544683824461771
2.88868519958163	-0.2709835305499837
1.5924493966727198	-4.548004300930501
5.170159357051915	-4.385396458491755
7.257273360798621	-2.646442086876988
0.7831294496924386	-0.4651566954852342
7.4384964443450485	-0.07869832241621566
1.7480581776766257	-3.963054641739518
-0.48209500785449677	-3.2438310229738647
2.7445960379422445	-3.1829079935330356
1.445125515113176	-2.1561186493915727
-0.7621234348757184	-2.7073623415946315
-0.2946753747409616	-1.9734746055528092
4.581686188596251	-7.29913742016393
1.0365380240923798	-5.776194202160951
1.0353037745149436	-5.875958101278542
-0.32770663320525273	-5.428922647726694
2.9464306396988604	-0.013446537244362844
0.8290053977895866	-0.7854081333005354
4.536794452395412	-3.197811731572102
4.072032106025404	-1.6992957420318362
0.4583770464062127	-2.2195421692386788
2.608605709272325	-5.882183911656426
0.7635392615788419	-2.0090755749010043
0.8014818310679743	-2.0740623807436407
2.5458217461845436	-2.825115008612528
4.211334228399977	-4.6664726060497514
1.9665336687495198	-7.104363114496493
1.1154409211567042	-7.0956702775099245
-0.44008956232900687	-6.2650851597666986
9.387763226752668	-1.4952811232748502
-1.685170145039649	-3.8340513019611535
5.271111842978854	-4.550856896350183
0.31958163290104835	-0.489558334523025
5.27512424113371	-6.864826285876575
3.4603061735545566	-0.20317002526465444
2.1930659798439365	-6.2921605843606585
2.6320821604673483	-5.200754928970639
10.084230839185068	-5.382439619778751
4.551039449355358	-3.811013193170453
4.284535177063333	-6.448245129016669
2.088606961291731	-2.8961802139666304
1.3011131855554083	-3.6441472957509404
-1.114270521498696	-6.523818517498256
3.475995991669123	-0.4161287522573218
2.7207983957870283	-1.835579566175312
5.154599454390137	-3.391930106580503
4.044579256476794	-0.7417262937668738
-0.2293182681509336	-3.0320496352644
1.4845365439679483	-2.8338586944139195
0.671373074646425	-3.860944928968138
1.2490588038853332	-4.790459439970363
4.45825411194059	-4.691216269598726
5.137419369435946	-1.7930981621417459
1.3428048872239913	-1.223318952962643
4.268255408535282	1.1903417864476467
3.7226360986027487	-0.0073115945989172815
1.952490691580067	-2.950463418208784
2.9567704010717932	-2.142771443805117
4.485387111370187	-6.389975048795833
2.9666486162321632	-2.128538644272453
9.845747464580057	2.6322339037241704
3.6083209536161007	-0.08530822146272499
-2.424673935961266	-0.4131941379517343
4.80239561392753	-3.582281385040403
8.20450811536162	-4.719983700261565
2.3955045363275644	-3.672036553672797
5.5447570934004204	0.9178864042843031
1.2014322926510772	0.6191240318735254
0.39215956030651	-2.7064793895152093
4.041499728780536	-6.437308277133411
4.27034665909116	4.44485708712341
-0.8608023585126432	-3.8957237061705428
5.582903302699805	-3.0746489029914414
1.1072480434345948	-4.032709278792538
0.9540263470462378	-1.6498517844052003
-0.6634696344800943	-0.2627382801067313
4.777531800519483	-1.0838676009630888
3.918795433941824	-3.56196904044927
2.577918809324899	-1.7197729027090531
3.0707600733178992	-3.1237570640785464
1.4711952659090457	-5.546883135322986
5.203978274503555	-1.544479755807771
0.6812500853852441	1.7689583242853075
3.4248583146203657	-3.6589522211355927
2.767525664397624	-0.9124502367797334
-0.05060277219507725	-4.547679199563817
4.129860339971174	-3.911993043711874
5.1128350262380025	-6.8582628481048005
7.214158722892762	-5.45621288411391
1.8597345280926163	-2.2336091793285675
0.5292175280737865	2.330326421743507
1.3225879673763359	-1.963012302196148
2.2757984678376317	-5.138809511135037
1.0861900707376435	-2.5013103723699714
1.0755696127555723	0.07890951449610384
4.034711171632324	-4.854826291978611
-1.4548094800598221	-4.272423467846949
2.536627184814563	-3.110594996529869
4.931141006342443	-0.7792072879197462
8.037391743786685	1.6959376623398725
3.701525753966422	-1.4197976288974417
3.208480548095338	-3.0993627102692187
3.168583463251508	-5.199862275485373
3.7446994980492434	-2.3034959776646247
-1.7375507504452514	-1.1746115249368643
1.2474210289658174	-6.578705874957876
0.8846179609907665	-3.6296837954573107
2.782423865799842	-4.446457792805859
0.021569358043166176	-6.033399500766507
0.6519025234986486	-1.2563821037718128
2.9394379931913193	-3.798210932869864
7.228957637042527	-4.863616149341368
0.23431038206572907	-0.38864819849754895
1.1318894082218947	-7.340781280049725
4.206469375027098	-3.2619817603470835
3.2355359574686133	-4.313176860154414
2.8045836413979544	-2.568576064265642
4.714249205789088	-3.914540055198813
3.9510721482171505	-3.930790165263204
1.0006149851459725	-2.195828662820361
-0.6784647083276525	-3.6202047488588107
1.9347501212859015	-0.15781699355164847
1.8379466555186923	-2.8675797842439295
6.666623269439157	-2.360389225714215
2.0944296067908397	-4.0089690819353905
1.8228644192326726	-2.6567044051805055
5.371955185013405	-4.188357976077384
3.720460570101636	-4.046879640673211
-1.82882276221045	-4.330735734473308
-0.14026971110456543	-4.110440907377267
-0.37126374972132226	-1.9954552062513073
2.6685976473903565	-3.6077326572998345
1.208896400693959	-5.561982047673013
4.139731225395678	-1.8229082339512956
10.600964309333307	-1.8932827323508263
1.2762447274168096	-2.274477293532698
4.999439192466241	1.6469810599330685
4.457222314487865	-5.430494529032728
5.1106465247987956	-2.876468899357434
-0.30747516714058065	-1.2608580344337383
3.346704963491021	-2.9901778064917437
5.453309100057027	-4.624721929320543
1.1680991223143167	0.6801868064098926
4.498402280509254	-5.713891918137847
-0.8058110392080948	-3.922320656397261
1.5513037100031966	-8.343699411538609
0.3331289181870716	-5.600190126471688
3.349114033044714	-2.264803875964219
3.752650740662176	-2.5379732528506054
-1.269958824332491	1.7091656258166665
0.9280110958358136	-1.6976628328658592
2.928899766634686	-5.0870143906517455
0.7708193489138182	-2.712910914027816
2.692554619110524	-3.4995176660538334
3.1482588473618875	-4.938690542129251
5.528335338080751	-0.5014748730253586
1.6640810882968253	-1.5681236047871323
3.3277375687824247	-1.3006446433809629
5.409366904520823	-4.154689195290587
-2.0058443084348596	-2.9873108900941077
2.155273859810279	-3.747609461807315
-0.03682356230780215	-2.644349470865137
5.510218784551739	-6.771208692244983
1.960553707497155	-1.7012567600380635
6.21224523522568	-5.834078850321021
4.644433194383964	-2.8354794927768694
4.838945336140398	-3.859342169605952
4.7080199258019775	-6.60678752287518
6.23664273761878	-4.924226362596158
4.153600314430918	-0.6421180276694258
1.8997352770221028	-0.422402276460474
4.384998254066659	-3.6111770269800445
-0.37280262486299875	-3.7641321326824198
3.412983684737668	-4.677959961821074
2.7173675586107606	-1.0409308081322877
-0.7952117589022691	-5.075768739188277
2.195948207882992	-6.792084295579599
3.203670432388833	-3.253532717370291
6.993670435721469	-2.5274456489312627
-0.012612367249204226	-5.652566919766144
4.606391183430816	-4.056983971529945
3.6508660001420594	-2.792320381515225
4.117051083279421	-5.4656211325285255
2.340287450411097	-0.4802027818605552
1.6319519081996532	-2.492211288439279
4.819865518342198	-5.208622548890787
8.269053873763283	-3.569858258928008
5.458827169241204	-0.15977741917134836
0.24454663467508908	-5.480894683797743
8.908118967050399	-0.5027139316688363
0.3672025589011412	-2.4900502055165816
0.8047560637917854	-3.9224907334319425
1.746239179247567	-0.15775539057923993
4.55039180770072	-0.9843386058268493
1.0305482434922055	-3.232924629637978
-0.9373056692477917	-5.504761845843518
6.65712298217511	-1.5367951756253433
7.57149679157348	-6.394648143594026
1.7243190241173068	-3.329489840394899
3.414432337844545	-2.3425576281596534
0.947287070333573	-0.8347279188188566
3.7285222378931167	-3.345672527251594
2.656167468051507	-5.199960959864541
-0.10096003481777416	-0.7146949244559551
-1.1163536779462504	-4.370082690188497
0.575053249561762	-1.8833518828323292
3.482274709376668	-7.098089191052111
4.647106098179762	-4.8637602954648855
2.8147607520662348	2.218325380684689
-0.30449459393673806	-4.517228636483509
3.376428181499705	-0.7146623994374579
-1.3349339506067395	-5.4932573994213385
3.6550726832199985	-3.9744228955521237
1.6257883755999956	-0.5346910622504311
3.475506588172351	-1.1584804412370886
3.8226120642399337	0.5089876503511732
-1.1992194902071844	-3.081220328019498
3.0548983545289445	-1.124617064941134
1.650642773201156	-2.525237038325656
1.9015739305251884	-2.4229403098676983
2.8056487403051733	-7.476125923703421
0.7314527626228937	0.7387963075850905
-0.004672491897139253	-6.876540312980836
6.248560654971527	4.154480207693297
4.124608938065819	1.5874658236986363
3.9447804113063967	1.482285392962865
-0.5534738225410933	-3.255378086096698
6.739109686687726	-4.333708616527019
4.815370819283913	-2.140003277937467
1.1608357798018574	-8.843858120843464
5.109628878623198	-1.316116907409139
2.343135420906549	-3.425462374081917
6.8577626302246415	0.49564511778197584
1.4714652432664082	-4.467934056870547
6.015867478433421	-2.1679734053826394
7.754819142536064	1.1408299704764602
1.7050010715052792	-3.8779619346680363
2.863531822538306	-2.6636337937140127
0.30123193383880675	-0.295027335344372
7.968244462521227	-1.9578238415184046
1.9483989629697476	-0.7693794600526189
1.6572991252357383	-4.787312682454399
7.2070930789763565	0.0494630588551388
2.1651525186098866	-6.028650788874302
3.6293522222289027	-7.59663813772039
6.892477396869111	0.9814604229586905
0.8956253647316714	-3.62954848172555
1.8121282654891218	-8.094028220004418
2.0059393731353907	-0.9153407792234987
0.7809140304075868	-2.2171061224981656
2.8410995617988988	-1.9711710627038883
1.285790224429178	-1.6990325804400186
4.949915221443888	-4.719264339806642
1.9455598870337099	-3.100169257672576
3.0999300044033475	-0.9117533228977663
-0.9083017810888521	-0.8044817285302486
2.5820758195474696	-4.952243084306019
3.1171313589334773	-6.727199214236265
0.5233827533862154	-5.250481376436653
6.277361212279686	1.3782308109217922
5.36452183134179	-6.420161089360533
2.3128457129526225	-0.19470215632057375
3.5636526797619865	-3.747750970618455
3.589474432866041	-2.3197867137155583
2.623822215760356	1.3916647207178983
5.97724888720478	-4.0422642660963675
0.15974854930763627	-3.77418350109113
6.537754450377065	-3.9588607645457046
-2.827794463162519	-2.9174890001845313
8.835055010011018	-1.3098167462832748
5.813534484139552	-7.290112957556431
2.2389345509407406	-3.5064327405682434
0.18506671653975104	0.1452598192999517
2.7305107785062432	-6.611590007637204
1.0395798094772317	-8.039632314720876
2.159056370218906	-2.058037617999389
3.612465518690186	-0.79151142847752
5.918382621982715	-0.9834605244520276
1.3835510097167685	-8.984918130553297
4.189780615838487	-4.594680965501368
0.8132810131128281	-1.1635843033692481
6.042335147529258	-5.629688786127929
8.391604027864844	-4.532167686281724
4.7883180620099495	-5.8172638036384114
2.360031422772636	-2.6702956057802965
1.5950834365924607	-3.1379918038877577
3.3672515541040298	-0.45835545716931847
4.902508297501612	-5.906739673523589
2.710308385860344	-7.5776860328099644
-0.658919778873809	-5.357264480715656
8.090208419979206	-1.1724131772050441
2.268415050689299	-2.638722781298128
4.335304050464828	-5.552844813796952
1.173197306481967	-1.9165590183808376
1.7294332253185019	-1.0137304415985966
2.039231281889471	-1.1589169849300163
4.0949400008622945	-2.7036573000799535
2.6070244065619477	-3.787425410051668
3.1009746542554524	-1.3425695497277843
-0.5443824368938408	-2.7939616946639774
4.088943536104068	-2.739287559364328
5.686304022949457	-7.076177091985301
3.0986681714947224	-0.42317123017548397
5.47069178905366	-1.4941286285156252
5.937046867950983	-5.574170865660619
4.163168891235614	-0.42876298217530007
4.591665747768559	-1.1872004029987124
2.175097286366878	-2.214456667397826
3.497030779939678	-0.013781828133659246
3.130795607956429	-4.674787609458747
4.617770171003286	-2.099069497030314
5.333122609405592	-5.085179252962433
3.8004519474037863	-1.195466053174158
4.741858334633548	-5.2253436127678015
1.4074630843534237	-4.55416059489869
3.2755965266549083	-5.062220150176188
6.245974814903747	1.8812901870472274
3.263473716019007	-3.7894159311146325
5.6580087530154515	-4.447707369136822
5.6291609670715275	-4.975545706962521
1.6754462179085294	-6.491221395070312
0.6769366954061695	-1.8745085852866907
2.224632848903582	-0.01559188450187321
1.9346750168219558	-3.3601686317708754
3.0643711604626276	-2.470249834441802
3.7170593499330096	-1.2614476782064514
2.7074048242838273	-0.9557757168211367
3.6951362066968727	-2.7420945192191652
7.472563365402152	-2.0925941590590753
6.134090464097284	-7.40854281064577
2.4336322975676126	-3.1031475125834618
3.201038073946421	-3.851816746785886
2.580502130016498	0.9234243850601729
3.1054852093459715	-0.14713734787503085
2.4201910956820143	-3.14358239568125
3.632417125179586	2.0074563679701214
7.1718389955156	1.057339853415641
4.318676196386292	-5.00971395687597
3.0070606944789233	-5.328171280012384
5.2825542320086925	1.6082515866283416
0.7605270276039278	-6.499030157165265
1.9312444434583824	0.45249372837986357
4.737951929364215	-6.397455487519977
2.2134165120672833	-4.494819905212097
3.0674093164952865	-3.6911976048715758
-0.4781979723812242	1.428573436834256
4.727684086152209	-2.710226661065576
0.2395703039532293	-1.7601075498880618
5.61808320808592	-4.370961604666547
2.980531319876974	-4.951372639955764
1.0880124931436512	1.2331263197026203
1.9722258462851414	-4.2084998462476335
1.61959947397321	0.753776237194927
5.93000717196233	-0.5601923828186841
4.289402029295331	-3.353071993562736
4.175338076934565	1.824738921132905
1.5853899879147377	-0.7752527292492744
3.5968647485614724	-6.2727215068702264
-4.085594435997507	-1.510530020924449
5.610454674192965	-6.424787777296302
3.735642847078452	-3.2739834575355076
0.5795469473655999	-3.729443313062575
6.227884978286255	-5.156918354161434
0.8870246060575653	-6.618671814398795
4.256457644846819	-3.0411182218959425
1.6294609640061708	-0.9092895233841602
8.346059571058447	0.6982994998997754
6.298177243782163	-0.7680253076431995
7.2161163963164086	-0.028909075884513413
0.14184367709168555	-2.258864319725774
0.3427283008463462	-6.714185988054425
4.337351814941371	-9.799422931482354
5.3443197289414	-2.434200502636088
4.256887041875274	-2.927062154116072
0.7502143778729078	-4.197921146764571
0.3529391479656283	-2.331795305322089
3.1375141418003523	-3.2739790719904818
5.7578092495256215	-1.1419945631152473
0.9128310763761078	-6.538082257302165
-1.3102587055429922	-2.4277988269193997
3.2806654137054636	-1.8313954666184316
5.472745905229203	0.48386979862175394
5.128993813878907	-1.4949749967966568
1.2834500524984378	-3.3345275116276696
2.852766670472505	-4.073909810081744
3.474951858223733	0.38240282561082495
1.7383570406072977	-5.569545707902336
1.7544790778711956	-1.293445972879681
5.8390741506133566	-1.852592121007632
2.395558569223084	-5.34892772318301
4.3902373857050065	-1.93944819357975
3.1531459224731293	-1.8636319805470407
-0.4806320066222156	-2.589105069668676
6.8598401354142595	-3.209830993671858
5.737781621535902	-1.1458769986080313
1.0603854572379703	-4.520567665880492
5.722497370377511	0.5472999031230472
4.299437562892621	-6.836191938588314
2.820040714703879	1.9740646374552853
4.2000923929848	-2.0651958530091292
4.149478139616974	-5.53981401082558
-1.1596385609581716	-0.7150070164881583
1.9731238970592528	-5.144756769093021
3.8702571048426364	-4.506889160389562
1.5701784460286774	-1.8000665437979535
9.314140257288614	-1.6856846220387354
-0.5547990306477004	-3.5470769017324812
4.578532610138325	-3.8185926448207965
1.1575460303790521	-3.468422051565966
2.7271492306074663	-3.3925042764884665
-0.2952492356371579	-2.782997437177528
2.4605008806479134	-6.451777861146837
3.9222509623615167	-1.2084831690620774
3.087212733680616	0.4810997571787823
5.51097198428306	0.3710962886293032
3.033949918912441	-6.863702202247225
3.2850812591843237	-4.615164601941757
-1.366768157643918	-0.7312835315970858
3.567597062427666	-4.487189789366454
2.400055685684066	-5.174536139733448
6.532625774051866	-4.772203546319133
5.828319907660131	0.491673830494733
-2.3457063963849123	-3.4804823141030568
9.031760416593471	0.39367804231667947
2.5267572911258753	-2.25868124236419
4.183136973278408	-4.754534036467618
